aggregate,char_sim,levenshtein,jaccard
0.17588652482269504,0.0,0.12765957446808507,0.4
0.03005741303613645,0.02127659574468085,0.021276595744680882,0.047619047619047616
0.23451536643026005,0.0,0.17021276595744683,0.5333333333333333
0.062318840579710134,0.043478260869565216,0.04347826086956519,0.1
0.26382978723404255,0.0,0.19148936170212771,0.6
0.14657210401891255,0.0,0.1063829787234043,0.3333333333333333
0.11725768321513003,0.0,0.08510638297872342,0.26666666666666666
0.06477541371158395,0.02127659574468085,0.1063829787234043,0.06666666666666667
0.20520094562647753,0.0,0.14893617021276595,0.4666666666666667
0.016666666666666666,0.0,0.0,0.05
0.10921985815602836,0.0,0.12765957446808507,0.2
0.05831363278171787,0.02127659574468085,0.04255319148936165,0.1111111111111111
0.10680016687526074,0.0,0.08510638297872342,0.23529411764705882
0.03508771929824561,0.0,0.0,0.10526315789473684
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.08699763593380612,0.0,0.12765957446808507,0.13333333333333333
0.016666666666666666,0.0,0.0,0.05
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.050591016548463354,0.0,0.08510638297872342,0.06666666666666667
0.05254674403610574,0.0,0.021276595744680882,0.13636363636363635
0.11631205673758864,0.02127659574468085,0.12765957446808507,0.2
0.03333333333333333,0.0,0.0,0.1
0.2513297872340426,0.0,0.19148936170212771,0.5625
0.05972377752892871,0.0,0.021276595744680882,0.15789473684210525
0.15667311411992266,0.02127659574468085,0.08510638297872342,0.36363636363636365
0.03883823032759204,0.0,0.021276595744680882,0.09523809523809523
0.06418439716312055,0.0,0.04255319148936165,0.15
0.050591016548463354,0.0,0.08510638297872342,0.06666666666666667
0.016666666666666666,0.0,0.0,0.05
0.08699763593380612,0.0,0.12765957446808507,0.13333333333333333
0.030851063829787247,0.02127659574468085,0.021276595744680882,0.05
0.09970796829370045,0.0,0.06382978723404253,0.23529411764705882
0.08719232373800583,0.0425531914893617,0.04255319148936165,0.17647058823529413
0.047517730496453886,0.0,0.04255319148936165,0.1
0.016666666666666666,0.0,0.0,0.05
0.042179917879805906,0.0,0.021276595744680882,0.10526315789473684
0.02375886524822696,0.0,0.021276595744680882,0.05
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.03172825681224339,0.02127659574468085,0.021276595744680882,0.05263157894736842
0.06345651362448673,0.0425531914893617,0.04255319148936165,0.10526315789473684
0.06540583136327816,0.0425531914893617,0.04255319148936165,0.1111111111111111
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.08010012515644555,0.02127659574468085,0.04255319148936165,0.17647058823529413
0.062318840579710134,0.043478260869565216,0.04347826086956519,0.1
0.047517730496453914,0.02127659574468085,0.021276595744680882,0.1
0.03508771929824561,0.0,0.0,0.10526315789473684
0.027925531914893626,0.0,0.021276595744680882,0.0625
0.05972377752892871,0.0,0.021276595744680882,0.15789473684210525
0.04412923561859733,0.0,0.021276595744680882,0.1111111111111111
0.042179917879805906,0.0,0.021276595744680882,0.10526315789473684
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.06540583136327816,0.0425531914893617,0.04255319148936165,0.1111111111111111
0.09810874704491723,0.06382978723404255,0.06382978723404253,0.16666666666666666
0.04412923561859733,0.0,0.021276595744680882,0.1111111111111111
0.09535066981875491,0.02127659574468085,0.04255319148936165,0.2222222222222222
0.10921985815602836,0.0,0.12765957446808507,0.2
0.02561071710007881,0.0,0.021276595744680882,0.05555555555555555
0.042179917879805906,0.0,0.021276595744680882,0.10526315789473684
0.031746031746031744,0.0,0.0,0.09523809523809523
0.07681159420289854,0.06521739130434782,0.06521739130434778,0.1
0.06264775413711585,0.0,0.021276595744680882,0.16666666666666666
0.03379224030037548,0.02127659574468085,0.021276595744680882,0.058823529411764705
0.050591016548463354,0.0,0.08510638297872342,0.06666666666666667
0.050591016548463354,0.0,0.08510638297872342,0.06666666666666667
0.06477541371158395,0.02127659574468085,0.1063829787234043,0.06666666666666667
0.08699763593380612,0.0,0.12765957446808507,0.13333333333333333
0.030901722391084102,0.0,0.021276595744680882,0.07142857142857142
0.050591016548463354,0.0,0.08510638297872342,0.06666666666666667
0.03379224030037548,0.02127659574468085,0.021276595744680882,0.058823529411764705
0.018518518518518517,0.0,0.0,0.05555555555555555
0.08010012515644555,0.02127659574468085,0.04255319148936165,0.17647058823529413
0.15366430260047279,0.0,0.12765957446808507,0.3333333333333333
0.0364066193853428,0.02127659574468085,0.021276595744680882,0.06666666666666667
0.051221434200157616,0.02127659574468085,0.021276595744680882,0.1111111111111111
0.04042553191489363,0.0,0.021276595744680882,0.1
0.016666666666666666,0.0,0.0,0.05
0.02561071710007881,0.0,0.021276595744680882,0.05555555555555555
0.02561071710007881,0.0,0.021276595744680882,0.05555555555555555
0.03172825681224339,0.02127659574468085,0.021276595744680882,0.05263157894736842
0.02561071710007881,0.0,0.021276595744680882,0.05555555555555555
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.07281323877068559,0.0,0.08510638297872342,0.13333333333333333
0.042179917879805906,0.0,0.021276595744680882,0.10526315789473684
0.042179917879805906,0.0,0.021276595744680882,0.10526315789473684
0.08010012515644555,0.02127659574468085,0.04255319148936165,0.17647058823529413
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.05340008343763036,0.0,0.04255319148936165,0.11764705882352941
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.22836879432624113,0.0,0.08510638297872342,0.6
0.0327029156816391,0.02127659574468085,0.021276595744680882,0.05555555555555555
0.06264775413711585,0.0,0.021276595744680882,0.16666666666666666
0.05471124620060791,0.0,0.021276595744680882,0.14285714285714285
0.04927211646136619,0.02127659574468085,0.021276595744680882,0.10526315789473684
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.07375886524822696,0.0,0.021276595744680882,0.2
0.06060606060606061,0.0,0.0,0.18181818181818182
0.0364066193853428,0.02127659574468085,0.021276595744680882,0.06666666666666667
0.1309328968903437,0.0,0.08510638297872342,0.3076923076923077
0.05122143420015759,0.0,0.04255319148936165,0.1111111111111111
0.20613107822410148,0.0,0.2093023255813954,0.4090909090909091
0.1555104800540906,0.0,0.1724137931034483,0.29411764705882354
0.052178318135764935,0.02127659574468085,0.06382978723404253,0.07142857142857142
0.21771467207572684,0.0,0.24137931034482762,0.4117647058823529
0.027777777777777776,0.0,0.0,0.08333333333333333
0.10227272727272728,0.0,0.125,0.18181818181818182
0.054734537493158174,0.034482758620689655,0.03448275862068961,0.09523809523809523
0.13690476190476192,0.14285714285714285,0.1428571428571429,0.125
0.023809523809523808,0.0,0.0,0.07142857142857142
0.11170212765957445,0.0425531914893617,0.04255319148936165,0.25
0.061111111111111095,0.0,0.09999999999999998,0.08333333333333333
0.08989898989898992,0.022222222222222223,0.11111111111111116,0.13636363636363635
0.11851851851851852,0.0,0.0888888888888889,0.26666666666666666
0.08401527550463722,0.0,0.021276595744680882,0.23076923076923078
0.05153664302600474,0.0,0.021276595744680882,0.13333333333333333
0.075,0.0,0.125,0.1
0.015151515151515152,0.0,0.0,0.045454545454545456
0.03172825681224339,0.02127659574468085,0.021276595744680882,0.05263157894736842
0.14248871695680207,0.0,0.06382978723404253,0.36363636363636365
0.1587301587301587,0.16666666666666666,0.16666666666666663,0.14285714285714285
0.06243386243386242,0.0,0.0444444444444444,0.14285714285714285
0.023809523809523808,0.0,0.0,0.07142857142857142
0.05831363278171788,0.0,0.06382978723404253,0.1111111111111111
0.0246360582306831,0.0,0.021276595744680882,0.05263157894736842
0.05831363278171787,0.02127659574468085,0.04255319148936165,0.1111111111111111
0.054734537493158174,0.034482758620689655,0.03448275862068961,0.09523809523809523
0.0327029156816391,0.02127659574468085,0.021276595744680882,0.05555555555555555
0.15277777777777776,0.16666666666666666,0.16666666666666663,0.125
0.08392434988179669,0.0425531914893617,0.04255319148936165,0.16666666666666666
0.06609686609686612,0.022222222222222223,0.022222222222222254,0.15384615384615385
0.11313131313131312,0.022222222222222223,0.0444444444444444,0.2727272727272727
0.05122143420015759,0.0,0.04255319148936165,0.1111111111111111
0.05329153605015672,0.034482758620689655,0.03448275862068961,0.09090909090909091
0.05128205128205129,0.0,0.0,0.15384615384615385
0.030012771392081722,0.0,0.03448275862068961,0.05555555555555555
0.08433048433048435,0.0,0.022222222222222254,0.23076923076923078
0.06264775413711585,0.0,0.021276595744680882,0.16666666666666666
0.15079365079365079,0.0,0.16666666666666663,0.2857142857142857
0.06609686609686612,0.022222222222222223,0.022222222222222254,0.15384615384615385
0.07931034482758621,0.06896551724137931,0.06896551724137934,0.1
0.11896551724137931,0.10344827586206896,0.10344827586206895,0.15
0.13238770685579193,0.02127659574468085,0.04255319148936165,0.3333333333333333
0.08333333333333333,0.0,0.0,0.25
0.03486997635933807,0.0,0.021276595744680882,0.08333333333333333
0.05837424986361158,0.0,0.021276595744680882,0.15384615384615385
0.044444444444444446,0.0,0.0,0.13333333333333333
0.06540583136327817,0.02127659574468085,0.06382978723404253,0.1111111111111111
0.09042553191489362,0.0,0.021276595744680882,0.25
0.044487427466150885,0.02127659574468085,0.021276595744680882,0.09090909090909091
0.045086119554204655,0.0,0.06382978723404253,0.07142857142857142
0.10086682427107958,0.02127659574468085,0.17021276595744683,0.1111111111111111
0.09017223910840931,0.0,0.12765957446808507,0.14285714285714285
0.030901722391084102,0.0,0.021276595744680882,0.07142857142857142
0.045086119554204655,0.0,0.06382978723404253,0.07142857142857142
0.04053236539624923,0.034482758620689655,0.03448275862068961,0.05263157894736842
0.05555555555555555,0.0,0.0,0.16666666666666666
0.11218568665377175,0.02127659574468085,0.04255319148936165,0.2727272727272727
0.15450861195542048,0.0,0.1063829787234043,0.35714285714285715
0.029593495934959357,0.024390243902439025,0.024390243902439046,0.04
0.056321839080459755,0.034482758620689655,0.03448275862068961,0.1
0.027777777777777776,0.0,0.0,0.08333333333333333
0.02816091954022987,0.0,0.03448275862068961,0.05
0.02816091954022987,0.0,0.03448275862068961,0.05
0.03982542280414622,0.02127659574468085,0.021276595744680882,0.07692307692307693
0.041666666666666664,0.0,0.0,0.125
0.06060606060606061,0.0,0.0,0.18181818181818182
0.04324028461959495,0.0,0.03448275862068961,0.09523809523809523
0.1587301587301587,0.16666666666666666,0.16666666666666663,0.14285714285714285
0.11170212765957445,0.0425531914893617,0.04255319148936165,0.25
0.19047619047619047,0.14285714285714285,0.1428571428571429,0.2857142857142857
0.04196217494089836,0.02127659574468085,0.021276595744680882,0.08333333333333333
0.0614942528735632,0.0,0.03448275862068961,0.15
0.05471124620060791,0.0,0.021276595744680882,0.14285714285714285
0.15584415584415587,0.14285714285714285,0.1428571428571429,0.18181818181818182
0.11296296296296295,0.044444444444444446,0.0444444444444444,0.25
0.14074074074074075,0.0,0.2222222222222222,0.2
0.14354066985645933,0.0,0.1578947368421053,0.2727272727272727
0.12037037037037036,0.125,0.125,0.1111111111111111
0.034126984126984124,0.0,0.0357142857142857,0.06666666666666667
0.040277777777777794,0.0,0.02083333333333337,0.1
0.21531100478468898,0.0,0.23684210526315785,0.4090909090909091
0.15450861195542048,0.0,0.1063829787234043,0.35714285714285715
0.08585365853658537,0.0,0.09756097560975607,0.16
0.052178318135764935,0.02127659574468085,0.06382978723404253,0.07142857142857142
0.1570048309178744,0.0,0.16666666666666663,0.30434782608695654
0.023809523809523808,0.0,0.0,0.07142857142857142
0.11398176291793312,0.0,0.12765957446808507,0.21428571428571427
0.06758448060075094,0.02127659574468085,0.06382978723404253,0.11764705882352941
0.11170212765957448,0.0,0.08510638297872342,0.25
0.05128205128205129,0.0,0.0,0.15384615384615385
0.04722222222222224,0.020833333333333332,0.02083333333333337,0.1
0.08040935672514618,0.041666666666666664,0.04166666666666663,0.15789473684210525
0.0429268292682927,0.0,0.04878048780487809,0.08
0.0246360582306831,0.0,0.021276595744680882,0.05263157894736842
0.09597701149425288,0.06896551724137931,0.06896551724137934,0.15
0.06889564336372846,0.0,0.06382978723404253,0.14285714285714285
0.08893280632411067,0.022727272727272728,0.11363636363636365,0.13043478260869565
0.049272116461366165,0.0,0.04255319148936165,0.10526315789473684
0.26382978723404255,0.0,0.19148936170212771,0.6
0.08253968253968257,0.0,0.04761904761904767,0.2
0.21212121212121213,0.09090909090909091,0.18181818181818177,0.36363636363636365
0.03724747474747476,0.0,0.02083333333333337,0.09090909090909091
0.10173160173160174,0.0,0.09090909090909094,0.21428571428571427
0.030365769496204297,0.0,0.04761904761904767,0.043478260869565216
0.022222222222222223,0.0,0.0,0.06666666666666667
0.08333333333333333,0.0,0.125,0.125
0.030365769496204297,0.0,0.04761904761904767,0.043478260869565216
0.07606060606060605,0.022727272727272728,0.045454545454545414,0.16
0.0949074074074074,0.0,0.0625,0.2222222222222222
0.07174603174603177,0.047619047619047616,0.04761904761904767,0.12
0.10822510822510821,0.0,0.18181818181818177,0.14285714285714285
0.015873015873015872,0.0,0.0,0.047619047619047616
0.040277777777777794,0.0,0.02083333333333337,0.1
0.01984126984126985,0.0,0.023809523809523836,0.03571428571428571
0.07936507936507936,0.03571428571428571,0.0357142857142857,0.16666666666666666
0.04722222222222224,0.020833333333333332,0.02083333333333337,0.1
0.04285714285714285,0.02857142857142857,0.02857142857142858,0.07142857142857142
0.06876456876456875,0.045454545454545456,0.045454545454545414,0.11538461538461539
0.12008281573498965,0.047619047619047616,0.09523809523809523,0.21739130434782608
0.05831363278171787,0.02127659574468085,0.04255319148936165,0.1111111111111111
0.07638888888888888,0.020833333333333332,0.04166666666666663,0.16666666666666666
0.05433455433455436,0.0,0.04761904761904767,0.11538461538461539
0.06843033509700176,0.0,0.05714285714285716,0.14814814814814814
0.07222222222222223,0.0,0.08333333333333337,0.13333333333333333
0.05714285714285714,0.0,0.02857142857142858,0.14285714285714285
0.06754221388367732,0.0,0.04878048780487809,0.15384615384615385
0.0815850815850816,0.0,0.09090909090909094,0.15384615384615385
0.05433455433455434,0.023809523809523808,0.023809523809523836,0.11538461538461539
0.2571428571428571,0.2857142857142857,0.2857142857142857,0.2
0.38571428571428573,0.42857142857142855,0.4285714285714286,0.3
0.10833333333333334,0.0,0.125,0.2
0.3333333333333333,0.14285714285714285,0.4285714285714286,0.42857142857142855
0.10416666666666667,0.0,0.125,0.1875
0.040951520626317385,0.0,0.04878048780487809,0.07407407407407407
0.05122143420015759,0.0,0.04255319148936165,0.1111111111111111
0.08882783882783883,0.0,0.0357142857142857,0.23076923076923078
0.07319223985890654,0.023809523809523808,0.04761904761904767,0.14814814814814814
0.05957602339181287,0.0,0.02083333333333337,0.15789473684210525
0.044487427466150885,0.02127659574468085,0.021276595744680882,0.09090909090909091
0.03269537480063798,0.0,0.052631578947368474,0.045454545454545456
0.04259634888438135,0.0,0.06896551724137934,0.058823529411764705
0.08333333333333333,0.0,0.125,0.125
0.027777777777777773,0.0,0.0357142857142857,0.047619047619047616
0.045086119554204655,0.0,0.06382978723404253,0.07142857142857142
0.0286058416139717,0.024390243902439025,0.024390243902439046,0.037037037037037035
0.032821439325504374,0.0,0.024390243902439046,0.07407407407407407
0.15450861195542048,0.0,0.1063829787234043,0.35714285714285715
0.03472222222222223,0.020833333333333332,0.02083333333333337,0.0625
0.11616161616161617,0.09090909090909091,0.09090909090909094,0.16666666666666666
0.07792207792207793,0.0,0.09090909090909094,0.14285714285714285
0.023809523809523808,0.0,0.0,0.07142857142857142
0.03421516754850088,0.0,0.02857142857142858,0.07407407407407407
0.024488304093567264,0.0,0.02083333333333337,0.05263157894736842
0.03055555555555557,0.020833333333333332,0.02083333333333337,0.05
0.04659161976235148,0.0,0.024390243902439046,0.11538461538461539
0.040564373897707236,0.023809523809523808,0.023809523809523836,0.07407407407407407
0.048976608187134486,0.0,0.04166666666666663,0.10526315789473684
0.040277777777777794,0.0,0.02083333333333337,0.1
0.1818181818181818,0.09090909090909091,0.18181818181818177,0.2727272727272727
0.08507936507936509,0.047619047619047616,0.04761904761904767,0.16
0.05585106382978722,0.0,0.04255319148936165,0.125
0.08333333333333331,0.041666666666666664,0.04166666666666663,0.16666666666666666
0.1558441558441558,0.0,0.18181818181818177,0.2857142857142857
0.05902777777777777,0.03125,0.0625,0.08333333333333333
0.11363636363636365,0.0,0.09090909090909094,0.25
0.05291005291005293,0.0,0.04761904761904767,0.1111111111111111
0.04318488529014844,0.02631578947368421,0.02631578947368418,0.07692307692307693
0.2904761904761905,0.2857142857142857,0.2857142857142857,0.3
0.12554112554112554,0.0,0.09090909090909094,0.2857142857142857
0.22916666666666666,0.0,0.1875,0.5
0.07037037037037036,0.03333333333333333,0.06666666666666665,0.1111111111111111
0.2323049001814882,0.0,0.27586206896551724,0.42105263157894735
0.0326278659611993,0.0,0.023809523809523836,0.07407407407407407
0.18412698412698414,0.0,0.2666666666666667,0.2857142857142857
0.13888888888888887,0.0,0.10416666666666663,0.3125
0.23703703703703705,0.0,0.2666666666666667,0.4444444444444444
0.06302521008403363,0.0,0.11764705882352944,0.07142857142857142
0.1570048309178744,0.0,0.16666666666666663,0.30434782608695654
0.0925925925925926,0.0,0.11111111111111116,0.16666666666666666
0.0986085904416213,0.0,0.13793103448275867,0.15789473684210525
0.11616161616161617,0.09090909090909091,0.09090909090909094,0.16666666666666666
0.21010101010101012,0.0,0.2666666666666667,0.36363636363636365
0.04639804639804641,0.0,0.023809523809523836,0.11538461538461539
0.0735042735042735,0.0,0.06666666666666665,0.15384615384615385
0.08040935672514618,0.041666666666666664,0.04166666666666663,0.15789473684210525
0.08333333333333333,0.0,0.125,0.125
0.05664488017429192,0.0196078431372549,0.039215686274509776,0.1111111111111111
0.018518518518518517,0.0,0.0,0.05555555555555555
0.11188271604938271,0.0,0.14814814814814814,0.1875
0.07792207792207793,0.0,0.09090909090909094,0.14285714285714285
0.08888888888888889,0.0,0.0,0.26666666666666666
0.0481596147230822,0.0,0.039215686274509776,0.10526315789473684
0.16666666666666666,0.020833333333333332,0.10416666666666663,0.375
0.07223942208462332,0.0,0.05882352941176472,0.15789473684210525
0.11587301587301586,0.0,0.1333333333333333,0.21428571428571427
0.0462962962962963,0.0,0.02777777777777779,0.1111111111111111
0.0686680469289165,0.0,0.11904761904761907,0.08695652173913043
0.06203703703703705,0.025,0.050000000000000044,0.1111111111111111
0.07843137254901962,0.0,0.05882352941176472,0.17647058823529413
0.1308641975308642,0.018518518518518517,0.07407407407407407,0.3
0.062260536398467424,0.0,0.10344827586206895,0.08333333333333333
0.08496732026143793,0.0196078431372549,0.05882352941176472,0.17647058823529413
0.023809523809523808,0.0,0.0,0.07142857142857142
0.022222222222222223,0.0,0.0,0.06666666666666667
0.02407980736154112,0.0,0.019607843137254943,0.05263157894736842
0.05643738977072312,0.047619047619047616,0.04761904761904767,0.07407407407407407
0.08827404479578393,0.022727272727272728,0.06818181818181823,0.17391304347826086
0.06227106227106229,0.023809523809523808,0.04761904761904767,0.11538461538461539
0.05594405594405596,0.0,0.09090909090909094,0.07692307692307693
0.05433455433455436,0.0,0.04761904761904767,0.11538461538461539
0.023202614379084982,0.0,0.019607843137254943,0.05
0.06060606060606061,0.0,0.0,0.18181818181818182
0.05279503105590061,0.0,0.0714285714285714,0.08695652173913043
0.13752913752913754,0.09090909090909091,0.09090909090909094,0.23076923076923078
0.10317460317460315,0.0,0.16666666666666663,0.14285714285714285
0.05433455433455436,0.0,0.04761904761904767,0.11538461538461539
0.02407980736154112,0.0,0.019607843137254943,0.05263157894736842
0.07174603174603177,0.047619047619047616,0.04761904761904767,0.12
0.09429824561403509,0.0625,0.0625,0.15789473684210525
0.025641025641025644,0.0,0.0,0.07692307692307693
0.2261904761904762,0.14285714285714285,0.2857142857142857,0.25
0.19883040935672516,0.0,0.26315789473684215,0.3333333333333333
0.020757020757020767,0.0,0.023809523809523836,0.038461538461538464
0.06060606060606061,0.0,0.0,0.18181818181818182
0.09053156146179404,0.0,0.09302325581395354,0.17857142857142858
0.07936507936507935,0.0,0.0714285714285714,0.16666666666666666
0.10946907498631638,0.06896551724137931,0.06896551724137934,0.19047619047619047
0.030303030303030304,0.0,0.0,0.09090909090909091
0.04623878536922015,0.0,0.09523809523809523,0.043478260869565216
0.08194444444444444,0.020833333333333332,0.125,0.1
0.04482758620689654,0.0,0.03448275862068961,0.1
0.027737924438067916,0.0,0.024390243902439046,0.058823529411764705
0.08095238095238094,0.03333333333333333,0.06666666666666665,0.14285714285714285
0.036475869809203136,0.0,0.01851851851851849,0.09090909090909091
0.056818181818181816,0.022727272727272728,0.022727272727272707,0.125
0.030303030303030304,0.0,0.0,0.09090909090909091
0.030365769496204287,0.023809523809523808,0.023809523809523836,0.043478260869565216
0.06380952380952383,0.023809523809523808,0.04761904761904767,0.12
0.07509157509157509,0.0,0.0714285714285714,0.15384615384615385
0.023809523809523808,0.0,0.0,0.07142857142857142
0.025245441795231405,0.0,0.032258064516129004,0.043478260869565216
0.10505050505050505,0.0,0.1333333333333333,0.18181818181818182
0.03748125937031483,0.034482758620689655,0.03448275862068961,0.043478260869565216
0.04999999999999999,0.0,0.06666666666666665,0.08333333333333333
0.040564373897707236,0.023809523809523808,0.023809523809523836,0.07407407407407407
0.06944444444444446,0.0,0.08333333333333337,0.125
0.09572649572649572,0.06666666666666667,0.06666666666666665,0.15384615384615385
0.0815850815850816,0.0,0.09090909090909094,0.15384615384615385
0.10420979986197376,0.023809523809523808,0.0714285714285714,0.21739130434782608
0.15584415584415587,0.14285714285714285,0.1428571428571429,0.18181818181818182
0.07298850574712644,0.0,0.06896551724137934,0.15
0.08507936507936509,0.047619047619047616,0.04761904761904767,0.16
0.16190476190476188,0.0,0.19999999999999996,0.2857142857142857
0.049634273772204814,0.034482758620689655,0.06896551724137934,0.045454545454545456
0.0735042735042735,0.0,0.06666666666666665,0.15384615384615385
0.07837301587301589,0.0,0.02083333333333337,0.21428571428571427
0.08630952380952384,0.023809523809523808,0.04761904761904767,0.1875
0.08496732026143793,0.0196078431372549,0.05882352941176472,0.17647058823529413
0.11714285714285715,0.0,0.0714285714285714,0.28
