levenshtein,char_overlap,jaccard,shot
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.15384615384615385,0.15384615384615385,0.2608695652173913,0
0.06349206349206349,0.19047619047619047,0.2222222222222222,0
0.08695652173913049,0.08695652173913043,0.1111111111111111,10
0.2692307692307693,0.07692307692307693,0.38095238095238093,10
0.30000000000000004,0.0,0.23076923076923078,10
0.09090909090909094,0.0,0.15384615384615385,10
0.0,0.0,0.0,10
0.0,0.0,0.0,10
