aggregate,char_sim,levenshtein,jaccard
0.034126984126984124,0.0,0.0357142857142857,0.06666666666666667
0.042235217673814184,0.037037037037037035,0.03703703703703709,0.05263157894736842
0.03133903133903133,0.0,0.038461538461538436,0.05555555555555555
0.03465003465003463,0.0,0.027027027027026973,0.07692307692307693
0.029842342342342325,0.0,0.027027027027026973,0.0625
0.13333333333333333,0.0,0.11428571428571432,0.2857142857142857
0.12605042016806725,0.0,0.1428571428571429,0.23529411764705882
0.11858974358974357,0.0,0.23076923076923073,0.125
0.03663003663003662,0.0,0.038461538461538436,0.07142857142857142
0.06431159420289854,0.0,0.0625,0.13043478260869565
0.08333333333333333,0.03125,0.09375,0.125
0.13333333333333333,0.0,0.1333333333333333,0.26666666666666666
0.07614942528735634,0.034482758620689655,0.06896551724137934,0.125
0.07941176470588236,0.0,0.08823529411764708,0.15
0.10897435897435896,0.0,0.07692307692307687,0.25
0.05238095238095239,0.0,0.08571428571428574,0.07142857142857142
0.027056277056277053,0.0,0.0357142857142857,0.045454545454545456
0.037545787545787544,0.0,0.0357142857142857,0.07692307692307693
0.044444444444444446,0.0,0.0,0.13333333333333333
0.10555555555555556,0.03333333333333333,0.1333333333333333,0.15
0.0422077922077922,0.0,0.0357142857142857,0.09090909090909091
0.23684210526315788,0.0,0.21052631578947367,0.5
0.09047619047619047,0.0,0.0714285714285714,0.2
0.06471306471306472,0.0,0.05128205128205132,0.14285714285714285
0.05735930735930735,0.0,0.0357142857142857,0.13636363636363635
0.12399355877616748,0.0,0.11111111111111116,0.2608695652173913
0.04999999999999999,0.0,0.06666666666666665,0.08333333333333333
0.0276448697501329,0.0,0.030303030303030276,0.05263157894736842
0.07037037037037036,0.03333333333333333,0.06666666666666665,0.1111111111111111
0.0857142857142857,0.0,0.1071428571428571,0.15
0.08888888888888886,0.025,0.07499999999999996,0.16666666666666666
0.026397515527950305,0.0,0.0357142857142857,0.043478260869565216
0.035042735042735036,0.0,0.038461538461538436,0.06666666666666667
0.033653846153846145,0.0,0.038461538461538436,0.0625
0.08585858585858586,0.0,0.09090909090909094,0.16666666666666666
0.06818181818181819,0.0,0.06818181818181823,0.13636363636363635
0.027056277056277053,0.0,0.0357142857142857,0.045454545454545456
0.03510802469135802,0.0,0.03125,0.07407407407407407
0.03846153846153846,0.0,0.038461538461538436,0.07692307692307693
0.07357357357357355,0.02702702702702703,0.027027027027026973,0.16666666666666666
0.06002554278416348,0.0,0.06896551724137934,0.1111111111111111
0.1217948717948718,0.0,0.11538461538461542,0.25
0.04009661835748792,0.0,0.033333333333333326,0.08695652173913043
0.03605769230769231,0.0,0.03125,0.07692307692307693
0.020833333333333332,0.0,0.0,0.0625
0.042857142857142864,0.0,0.02857142857142858,0.1
0.057264957264957256,0.0,0.038461538461538436,0.13333333333333333
0.12023809523809521,0.0,0.07499999999999996,0.2857142857142857
0.11655011655011653,0.0,0.07692307692307687,0.2727272727272727
0.0627450980392157,0.029411764705882353,0.05882352941176472,0.1
0.12179487179487176,0.038461538461538464,0.07692307692307687,0.25
0.07223942208462332,0.0,0.05882352941176472,0.15789473684210525
0.148989898989899,0.027777777777777776,0.05555555555555558,0.36363636363636365
0.10476190476190476,0.0,0.09999999999999998,0.21428571428571427
0.028571428571428567,0.0,0.0357142857142857,0.05
0.07326007326007324,0.0,0.07692307692307687,0.14285714285714285
0.06469979296066251,0.03571428571428571,0.0714285714285714,0.08695652173913043
0.09185606060606061,0.0,0.09375,0.18181818181818182
0.04179728317659351,0.0,0.03448275862068961,0.09090909090909091
0.046031746031746014,0.0,0.0714285714285714,0.06666666666666667
0.034920634920634915,0.0,0.033333333333333326,0.07142857142857142
0.0315126050420168,0.0,0.0357142857142857,0.058823529411764705
0.059288537549407126,0.0,0.09090909090909094,0.08695652173913043
0.015873015873015872,0.0,0.0,0.047619047619047616
0.04135338345864661,0.03571428571428571,0.0357142857142857,0.05263157894736842
0.017543859649122806,0.0,0.0,0.05263157894736842
0.08448275862068966,0.034482758620689655,0.06896551724137934,0.15
0.11243386243386243,0.027777777777777776,0.16666666666666663,0.14285714285714285
0.03235653235653236,0.0,0.02564102564102566,0.07142857142857142
0.04750000000000001,0.0,0.0625,0.08
0.06449948400412797,0.0,0.08823529411764708,0.10526315789473684
0.066017316017316,0.0,0.1071428571428571,0.09090909090909091
0.04487179487179488,0.0,0.05128205128205132,0.08333333333333333
0.08376068376068378,0.0,0.05128205128205132,0.2
0.07912457912457914,0.0,0.05555555555555558,0.18181818181818182
0.04894179894179893,0.0,0.0357142857142857,0.1111111111111111
0.10073260073260072,0.0,0.0714285714285714,0.23076923076923078
0.07105943152454779,0.0,0.046511627906976716,0.16666666666666666
0.06506238859180036,0.0,0.05882352941176472,0.13636363636363635
0.06220419202163625,0.0,0.06896551724137934,0.11764705882352941
0.07516339869281045,0.0,0.05882352941176472,0.16666666666666666
0.07080200501253131,0.03571428571428571,0.0714285714285714,0.10526315789473684
0.16566566566566568,0.0,0.10810810810810811,0.3888888888888889
0.14219114219114218,0.07692307692307693,0.07692307692307687,0.2727272727272727
0.08827404479578393,0.0,0.09090909090909094,0.17391304347826086
0.06926406926406925,0.0,0.0714285714285714,0.13636363636363635
0.10241545893719806,0.03333333333333333,0.09999999999999998,0.17391304347826086
0.17606837606837608,0.02564102564102564,0.10256410256410253,0.4
0.05687830687830688,0.0,0.02777777777777779,0.14285714285714285
0.09963768115942029,0.0,0.125,0.17391304347826086
0.03830227743271221,0.03571428571428571,0.0357142857142857,0.043478260869565216
0.17460317460317457,0.0,0.1071428571428571,0.4166666666666667
0.030158730158730166,0.0,0.023809523809523836,0.06666666666666667
0.06666666666666667,0.0,0.06666666666666665,0.13333333333333333
0.09963768115942029,0.0,0.125,0.17391304347826086
0.25925925925925924,0.0,0.33333333333333337,0.4444444444444444
0.048484848484848464,0.025,0.07499999999999996,0.045454545454545456
0.13357185450208708,0.0,0.09302325581395354,0.3076923076923077
0.0625,0.0,0.0625,0.125
0.14651162790697675,0.0,0.13953488372093026,0.3
0.07222222222222222,0.0,0.06666666666666665,0.15
